id,student_number,year,time_1,time_2,people,age,intrusiveness
366,07d1833706f1dc12479c6e9738ea5e2b9f20fca0,18,10:30:00,10:32:00,30,10,3
367,4d00847c3153168cb002ce411d9734fa62a6c322,18,10:30:00,10:33:00,40,11,1
370,acac630af110626f8034fda62f21e7a22e9e8ff5,18,10:31:14,10:34:57,60,11,16
371,3c3a8482fc27025a7a5b384c4c17978713a354db,18,10:30:00,10:33:00,30,9,7
373,4fd36a8ed8261fc6858273d10ff5cf1947efefa9,18,10:30:10,10:34:26,40,9,4
374,94fd7dfb3f130df5ccb89004fb6520e77403cb20,18,10:31:52,10:34:20,40,9,13
375,4e885216ce5fd7e0945236030d8b5c5fc3cccbe6,18,10:31:07,10:33:47,60,10,11
376,6b99092afd7056af7e167ac33bf68841a9a11d0e,18,10:31:00,10:33:00,60,15,10
377,4ab61ac49e47d4d33ea5f4ebb1ac6c84cb5b6039,18,10:31:00,10:32:00,50,12,6
378,6f8c374e3a112b03a7cf944b0d6df68165c9db2a,18,10:29:00,10:32:00,80,15,2
379,6f9f96426b0f1b321bae5da03bf78c6b43e596fb,18,10:31:00,10:35:00,40,14,6
380,67c10457de73e85f1655179a43997d57e98a0832,18,10:30:00,10:34:25,30,9,5
381,3438db9af3b410eeb9f97aafbd7ca047d0fd2623,18,10:31:00,10:35:00,60,13,14
382,f0bc1851c2b64232d60dc4c314cbe75aa6124e03,18,10:31:30,10:35:00,52,11,8
383,589c587c17c520cb7f727f442b762693a32fddec,18,10:29:00,10:32:00,80,14,5
384,0c8a50bdc21f90aa622ef8b29d15a1d54f581447,18,10:31:00,10:35:00,60,11,14
385,bf467126c677211c76b4085938753dd34ef943f1,18,10:36:30,10:40:22,60,10,7
386,8b11c6d53d770d9c7dd507cab22d5f691e26bcdc,18,10:34:00,10:37:00,20,7,4
387,63359d35b31f72e66c3460810e0c82c71b590c2e,18,10:29:00,10:32:00,42,10,17
397,e516dbf7ba684aa66a5e449bdf387a80d02d7bb4,20,14:13:50,14:15:55,40,11,11
398,4c21efd175de0cbc672f73b01d9e3e007ef4824c,20,14:13:10,14:15:20,90,13,13
399,361d4cba3d52f3ed16c122f938527faf255977a4,20,14:14:45,14:17:30,112,16,16
400,11fa4363ec9b14b586d5d21471a47fa12e92218d,20,14:30:00,14:31:00,60,8,18
401,84bc82a19b53aac866cfee51a3c2c28de48cf116,20,14:13:51,14:15:10,90,10,17
402,c73379e7a55b2ed6cb0723d223b0aeb18ba18414,20,14:13:51,14:15:10,90,16,1
403,f50e7d4e4d07c093b3bd6fcf6add812678ce3ce8,20,14:16:22,14:20:00,50,13,8
404,6be5d6c17a6e1f77675c628930b9af8475db24cb,20,14:13:32,14:15:05,50,9,1
405,688a4ca2ff15d0094e9839a64e6ebf43ed47879c,20,14:13:00,14:16:00,50,10,8
406,0f58d5a5515f1a8a9d179aa58858b67b2f8a3388,20,14:13:16,14:16:41,45,10,2
407,ea8c2a2c984191ea5ed05fc6433932cb24e6427e,20,14:13:40,14:15:30,76,13,16
408,9acc9bf010c5d2ba8abeb14f1e956a4af583ff3e,20,14:13:00,14:14:30,30,6,4
409,6ef894501c9215c6ae4e3d4bd4a658feda79b853,20,14:13:39,14:14:45,70,11,11
410,ad307ea4162ac7cd141298dd95b05cbdcc395336,20,14:13:00,14:15:00,90,15,10
411,965bb8e393ec2a6db27f7030ff85170eb2fc6825,20,14:12:12,14:13:14,78,14,1
412,7f0859272a26991bc8aab2bc81d0e0842ee6633e,20,14:12:00,14:13:30,102,16,18
413,05b56cb43eb8bd8ae83b04bf6faf69c367e4e576,21,21:11:30,21:15:45,100,17,14
414,1b61b40ada3f4d533c10a087b42eb922a4044449,21,20:40:00,20:44:00,90,15,10
415,12ac11b7c9f55a871ac337a8199d6db1ab660202,21,20:50:40,20:51:20,110,15,11
